year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2011,16.9511603975242,193,2.31799536722351,2,10.9079882365633,303,2.79260565653458,10,187,95,190,112,299,108,299,p0021,GLM
2012,17.5086087544403,221,5.25591090949531,33,10.8863434754365,290,5.23991590546227,35,146,73.5,147,144,290,122,290,p0021,GLM
2013,21.765613734096,200,3.93254432954127,91,12.8083510505468,287,3.93254432954127,91,108,42,126,153,261,138,283,p0021,GLM
2014,19.5860242949349,205,4.15847999043977,46,9.20268360905723,322,4.15847999043977,46,189,39.4,197,127,316,108,316,p0021,GLM
2009,17.4648201608982,182,3.74876006541378,41,10.1595546529414,312,3.74876006541378,41,161,161,161,148,309,148,309,p0022,GLM
2010,16.5211512011727,179,1.11933498844137,41,8.77932446750442,315,2.28329785114291,60,166,84,168,140,306,140,309,p0022,GLM
2011,16.0274910525238,193,2.43129874494604,2,9.75483076263218,321,2.7708711410543,10,207,104,208,114,321,109,321,p0022,GLM
2012,16.7708134466664,226,5.1955887793141,33,10.1628738628684,291,5.17657463965072,35,146,146,146,144,290,144,290,p0022,GLM
2013,20.2875254595613,200,3.59553061825097,92,9.13105242706625,315,3.59553061825097,92,155,155,155,153,308,153,308,p0022,GLM
2014,18.9795404155953,205,4.05662136053875,46,9.21786020884063,321,4.05662136053875,46,181,61,183,132,313,108,313,p0022,GLM
2009,25.547581256455,177,4.34854795789002,40,16.2151767442018,245,4.30787897477399,41,97,17,119,148,245,107,263,p0023,GLM
2010,23.2029600305938,179,2.97171100666695,11,12.3200115090845,298,2.97171100666695,11,195,98,196,102,297,100,297,p0023,GLM
2011,24.4281251518492,193,3.23848512348344,9,14.888789336377,275,3.23848512348344,9,174,46.5,186,96,270,81,275,p0023,GLM
2012,23.3490983624626,221,5.70091544991468,35,14.6148551441371,269,5.68706410022229,35,129,24.6666666666667,148,140,269,86,269,p0023,GLM
2013,29.4862192886538,200,5.16411412800697,27,16.4169067389835,257,5.16411412800697,27,108,22.6,113,149,257,138,272,p0023,GLM
2014,25.6202299989309,205,4.73654935192998,44,12.3137650477703,303,4.73654935192998,44,195,98,196,107,302,103,302,p0023,GLM
2009,23.9779264480008,177,4.22463557694245,40,13.5227937872141,292,4.18591965951536,41,154,26.6666666666667,160,138,292,107,292,p0024,GLM
2010,21.8474947112038,179,2.70273442399693,357,11.7210149101043,298,3.09221150523041,13,193,97,194,105,298,100,298,p0024,GLM
2011,22.5722557816029,193,3.22844843004936,9,13.1899593609415,289,3.22844843004936,9,195,50,200,94,289,81,289,p0024,GLM
2012,21.8790536079306,221,5.61381022221941,33,13.4655946685152,277,5.59461068034389,35,131,23.1666666666667,139,144,275,86,275,p0024,GLM
2013,27.5543365305715,200,5.04239174392672,37,13.8249768547593,295,5.04239174392672,37,146,37.25,149,149,295,120,295,p0024,GLM
2014,24.1071011684727,205,4.60973523388946,44,11.8248563289691,305,4.60973523388946,44,191,65,195,113,304,103,304,p0024,GLM
2009,17.6310528663934,182,3.74704983169082,41,12.2715520077954,282,3.74704983169082,41,133,133,133,148,281,148,281,p0025,GLM
2010,16.7475504005455,179,1.26149004326732,41,10.4590354238309,298,2.32154625240911,60,158,158,158,140,298,140,298,p0025,GLM
2011,16.2838526946964,193,2.20386438155229,2,9.97541013261306,322,2.76478796138388,10,208,105.5,211,112,320,108,320,p0025,GLM
2012,16.9626952871178,221,5.2116003517631,33,10.6366384965964,291,5.19560407741723,35,146,146,146,144,290,144,290,p0025,GLM
2013,20.4411040757183,200,3.71081059472451,92,10.2967159173353,308,3.71081059472451,92,153,153,153,153,306,153,306,p0025,GLM
2014,19.2246971960092,205,4.09509742349075,46,11.8821201455834,291,4.09509742349075,46,144,48.6666666666667,146,145,289,108,289,p0025,GLM
2009,24.602848477227,177,4.3173786534203,40,9.42627826441352,328,4.27536575837444,41,224,112.5,225,103,327,100,327,p0026,GLM
2010,23.1993669131009,167,2.66066474646938,43,7.5406049819774,333,3.47732691821247,54,226,226,226,100,326,100,326,p0026,GLM
2011,22.8667438523448,193,3.27865494537407,22,6.74727881422633,347,3.6409724601214,10,249,84.6666666666667,254,90,339,81,339,p0026,GLM
2012,22.9939612553032,222,5.5860523450453,33,8.74225399172327,324,5.55580897457133,35,238,119.5,239,84,322,72,322,p0026,GLM
2013,28.5226156935659,200,4.98336213061068,37,9.34813915184646,322,4.96888289309109,38,191,48.75,195,124,315,113,315,p0026,GLM
2014,25.0585549623046,205,4.65516610815737,44,10.1098806784025,317,4.65501238595439,47,209,105,210,107,316,103,316,p0026,GLM
2009,31.6742337406101,153,4.89688565133114,40,7.84489395119962,337,4.82503480534449,43,261,261,261,75,336,75,336,p0027,GLM
2010,30.032829651772,171,4.05601168851124,13,9.05722392581959,314,4.05601168851124,13,219,37.3333333333333,224,95,314,69,314,p0027,GLM
2011,29.6804909629065,193,4.0668234109094,10,6.60889260390611,360,4.0668234109094,10,259,131,262,79,338,63,338,p0027,GLM
2012,28.5685612840688,222,5.95470380998243,33,8.164915817676,331,5.91813301535014,35,257,129,258,69,326,64,326,p0027,GLM
2013,35.6871461929902,192,5.49876409334574,37,8.94492766575309,334,5.46725634643735,36,234,35,245,98,332,60,332,p0027,GLM
2014,31.3137962650293,181,5.27084598201224,44,8.39554176606936,338,5.24989159134699,45,242,49.6,248,87,329,69,329,p0027,GLM
2009,24.1854631572304,177,4.30429308942221,40,7.5323753665181,339,4.24844850791745,41,228,115,230,103,331,100,331,p0028,GLM
2010,22.219511439634,167,1.82508269742889,44,5.51043192325472,346,3.38010497869616,54,229,229,229,100,329,100,329,p0028,GLM
2011,22.0032085250818,194,2.09070640794387,23,6.01373297077354,364,3.56733604967251,10,243,124.5,249,95,338,82,338,p0028,GLM
2012,22.1117258584362,222,5.27872415754957,33,7.2444717826356,337,5.2503245582516,35,214,37.6666666666667,226,101,315,72,320,p0028,GLM
2013,27.7031495905367,200,4.8202694199947,37,8.20198854879053,323,4.75707979074552,56,204,69,207,118,322,113,322,p0028,GLM
2014,24.2476856523587,205,4.45740551687095,46,7.58823935159894,340,4.45118714462163,48,232,116.5,233,103,335,99,335,p0028,GLM
2009,19.7135667869148,182,3.89088103286017,41,12.6586710040428,292,3.89088103286017,41,142,71.5,143,149,291,141,291,p0029,GLM
2010,18.4658570161256,179,2.05629189363465,357,10.7535850669415,298,2.67023697368094,55,185,62.6666666666667,188,113,298,105,298,p0029,GLM
2011,18.5074021310855,193,2.83916453147416,10,11.2317993521253,299,2.83916453147416,10,191,96,192,108,299,106,299,p0029,GLM
2012,18.6827183993482,221,5.33813740336533,33,11.6695002136923,281,5.32203980491339,35,137,46.3333333333333,139,144,281,87,281,p0029,GLM
2013,22.6732879522638,200,4.3654755170537,90,12.378104897879,298,4.35928962205038,91,145,73,146,153,298,138,298,p0029,GLM
2014,20.5415315017821,205,4.27196221017883,46,12.3390585091998,291,4.27196221017883,46,145,31.6,158,145,290,108,290,p0029,GLM
2009,16.6038170578121,182,3.68216920914625,41,12.3446157513334,281,3.68216920914625,41,132,132,132,149,281,149,281,p0030,GLM
2010,16.264132060043,209,1.69362450260648,357,9.1137807597319,314,2.19889840772658,60,169,169,169,140,309,140,309,p0030,GLM
2011,15.5978143454496,193,2.36787802152165,28,10.9810070151211,299,2.62825738794748,10,183,62,186,115,298,108,298,p0030,GLM
2012,16.5446588919871,221,5.17039153143006,33,10.5422804561592,290,5.15873542923991,35,146,146,146,144,290,144,290,p0030,GLM
2013,19.9753124507558,200,3.53037197388602,92,11.3211469120084,300,3.53037197388602,92,146,146,146,153,299,153,299,p0030,GLM
2014,18.4347421474637,205,4.04360875206598,46,9.29050964224363,320,4.04360875206598,46,186,62.6666666666667,188,130,316,108,316,p0030,GLM
2009,24.3916978100896,177,4.26290552197123,40,15.8964014755835,245,4.22474895578482,41,97,22.8,114,148,245,110,262,p0031,GLM
2010,22.4410832733559,179,2.9270658718345,11,12.5044336937123,298,2.9270658718345,11,195,98,196,102,297,100,297,p0031,GLM
2011,23.1002985061706,193,3.18705976068246,9,14.8245577746088,272,3.18705976068246,9,161,33,165,105,266,63,266,p0031,GLM
2012,22.6371200418304,221,5.63561909872122,35,16.7784957591775,255,5.62256056622144,35,111,15.125,121,144,255,87,255,p0031,GLM
2013,28.3948089984019,200,5.10114529146618,27,15.8224855902864,280,5.10114529146618,27,109,19.1666666666667,115,152,261,138,276,p0031,GLM
2014,24.791320726638,205,4.65789997487329,44,12.3396169890317,303,4.65789997487329,44,191,96,192,107,298,103,298,p0031,GLM
2009,21.6237861080402,177,4.04885688770278,41,7.09897762912551,340,4.11319927776976,40,223,223,223,107,330,107,330,p0032,GLM
2010,19.5721302400699,179,1.35261751574198,43,5.06698720053059,346,3.04573603847792,61,208,73.6666666666667,221,119,327,101,327,p0032,GLM
2011,19.516076082527,194,2.15578426960707,23,6.19998596324198,360,3.50995547330882,30,235,79.6666666666667,239,102,337,85,337,p0032,GLM
2012,20.0144281256431,222,5.24245311889867,33,8.23779275452941,314,5.21229084954165,35,205,72.3333333333333,217,109,314,85,314,p0032,GLM
2013,25.0163949408496,200,4.41321992042157,90,7.3646759364182,346,4.33887826233293,91,199,100.5,201,125,324,119,324,p0032,GLM
2014,22.1114792495176,205,4.19488278020405,46,6.43987152186317,358,4.19336553951438,47,230,115.5,231,107,337,103,337,p0032,GLM
2009,22.5813847617493,177,4.1721280512084,40,10.2756746394051,315,4.15487686414538,41,203,68.6666666666667,206,112,315,107,315,p0033,GLM
2010,21.1947048307365,167,1.85677541182713,8,9.71439026553591,314,3.20412356342052,55,186,50.25,201,125,311,100,311,p0033,GLM
2011,21.2073321930314,193,2.96919166412925,22,7.01048354853039,346,3.44749580210694,10,244,82.3333333333333,247,95,339,82,339,p0033,GLM
2012,21.5352521842473,222,5.50201706251693,33,9.57949753356982,306,5.47281314727573,35,220,110.5,221,86,306,84,306,p0033,GLM
2013,26.6612676983114,200,4.82941844165651,37,10.7010637654185,308,4.78528697643396,56,168,56.6666666666667,170,140,308,135,308,p0033,GLM
2014,23.3991841226842,205,4.49619139298897,46,10.4904680798368,310,4.49395456687957,47,199,101,202,111,310,107,310,p0033,GLM
2009,21.7847360866561,177,4.02610459692948,40,14.5816602698748,273,4.02610459692948,40,115,59.5,119,149,264,139,264,p0034,GLM
2010,20.4383453662721,179,2.67985110135131,11,12.2174413414099,294,2.67985110135131,11,191,191,191,103,294,103,294,p0034,GLM
2011,20.7359566963449,193,2.8793907773014,9,15.6769831952241,248,2.8793907773014,9,142,71.5,143,106,248,106,251,p0034,GLM
2012,20.5575687470199,221,5.44998218276175,33,15.8770809934039,255,5.44612635721889,35,111,28.75,115,144,255,87,255,p0034,GLM
2013,25.7642549547313,199,4.91512533973741,27,13.3062417438896,295,4.91512533973741,27,147,74,148,148,295,138,295,p0034,GLM
2014,22.5327062590912,205,4.44416010510492,44,13.1019734593415,287,4.44416010510492,44,176,60,180,111,287,103,287,p0034,GLM
2009,28.2700424593169,152,4.61120643706651,40,10.6946361984608,317,4.56751569992029,41,228,228,228,89,317,89,317,p0035,GLM
2010,26.8028999657948,167,3.80309229360752,13,9.75582491279803,314,3.80309229360752,13,215,215,215,99,314,99,314,p0035,GLM
2011,26.7225122688555,193,3.76328326542783,10,7.15169320989019,346,3.76328326542783,10,259,130.5,261,80,339,63,339,p0035,GLM
2012,26.2598118250842,222,5.8692232012033,33,9.1737025675212,324,5.83642572886871,35,240,120.5,241,81,321,72,321,p0035,GLM
2013,32.4836793663816,200,5.32675712593944,37,9.39441868993089,323,5.30661045035725,38,217,109,218,106,323,94,323,p0035,GLM
2014,28.0822561178645,205,4.96044907913954,44,9.38837729516558,325,4.96044907913954,44,232,116.5,233,92,324,70,324,p0035,GLM
2009,25.5465971904405,177,4.38727892938962,40,7.71393035219606,339,4.33947029765109,41,228,77,231,103,331,97,331,p0036,GLM
2010,23.7303111669494,171,1.9204909071413,44,5.96516417262278,344,3.52879763571311,54,230,230,230,100,330,100,330,p0036,GLM
2011,23.4124291022984,193,2.8031454663758,22,6.27670348413958,364,3.69335010275387,10,248,127.5,255,91,339,81,339,p0036,GLM
2012,23.2521401892567,222,5.48197480325512,33,6.86335256895324,343,5.4507462175158,35,243,122.5,245,84,327,71,327,p0036,GLM
2013,29.2103425014766,200,4.9490791909031,37,7.79687870702738,346,4.93449739673352,38,227,227,227,108,335,108,335,p0036,GLM
2014,25.3173467893251,205,4.59370970160238,44,8.02336400366995,339,4.58880763880087,47,238,119.5,239,99,337,90,337,p0036,GLM
2009,17.6122513784129,182,3.70505261676258,41,13.8407524163005,250,3.70505261676258,41,98,51.5,103,150,248,150,257,p0037,GLM
2010,16.9008433456593,226,1.90745992425569,357,11.0336468490751,299,2.36430957442659,55,157,157,157,140,297,140,297,p0037,GLM
2011,16.2024172847339,193,2.59365130996822,10,14.9048408253003,230,2.59365130996822,10,45,6.5,52,185,230,109,243,p0037,GLM
2012,17.3580870864729,221,5.19775736137193,33,13.0057480487085,268,5.19262950898889,35,122,61.5,123,146,268,144,268,p0037,GLM
2013,20.3242364903578,200,3.80212172803646,91,12.0525727162152,297,3.80212172803646,91,144,72.5,145,152,296,138,296,p0037,GLM
2014,19.113679882802,205,4.12337954000249,46,12.9686118350116,281,4.12337954000249,46,115,19.1428571428571,134,164,279,108,279,p0037,GLM
2009,20.2472759022959,177,3.96884090065663,41,8.29317592832358,331,4.02239669913557,41,208,70,210,119,327,110,327,p0038,GLM
2010,18.7921953978086,179,1.29199786630121,44,5.01095687261894,339,2.87319640378196,60,208,71,213,114,322,106,322,p0038,GLM
2011,18.5576625104902,194,2.08914542817202,22,6.67149177763687,346,3.16131196047029,10,230,77.3333333333333,232,105,335,97,335,p0038,GLM
2012,19.4500492683919,222,5.25632760741788,33,9.37268584171375,304,5.22838216290586,35,161,24.5714285714286,172,139,300,86,300,p0038,GLM
2013,23.694446336657,201,4.24343083407134,90,8.52128068809275,322,4.21928866382356,92,174,87.5,175,138,312,135,312,p0038,GLM
2014,20.9740118453307,205,4.22092418441291,46,7.59402832214203,341,4.21879846111949,47,213,54.25,217,116,329,108,329,p0038,GLM
2009,28.1671513409426,177,4.62745154755772,40,9.41013341404768,327,4.58102508126222,41,226,115.5,231,99,325,93,325,p0039,GLM
2010,26.8848597955886,167,3.53645220998154,41,9.19621594146962,314,3.90843377398967,13,215,108,216,99,314,86,314,p0039,GLM
2011,26.7017632443057,193,3.62063906384242,21,6.72466800899505,360,3.77488433075475,10,259,130.5,261,81,340,64,340,p0039,GLM
2012,26.1444078320552,222,5.84576905998745,33,7.46477164707246,68,5.81032862023538,35,235,48,240,80,315,71,320,p0039,GLM
2013,32.2963060077289,192,5.22892013627656,37,8.72609398427362,333,5.210712861535,38,221,56.25,225,107,328,94,328,p0039,GLM
2014,28.0917536903485,181,4.97308596998236,44,9.23338542126799,325,4.95458758927741,46,232,59,236,93,325,70,325,p0039,GLM
2009,21.6400741386712,179,4.00133392066636,40,16.7049164586042,231,4.00133392066636,40,86,24,96,139,225,131,260,p0040,GLM
2010,20.4539621265895,179,2.46826937337695,11,12.9728800833698,290,2.46826937337695,11,187,94,188,103,290,100,290,p0040,GLM
2011,20.3008011930575,193,2.73559025341317,8,17.2966507412928,221,2.73559025341317,8,38,8.3,83,183,221,106,251,p0040,GLM
2012,20.4630871947262,221,5.43347893255975,33,16.5756540433847,252,5.43347893255975,33,98,25.25,101,144,242,105,249,p0040,GLM
2013,25.4772813632193,200,4.91657949759769,27,15.4107782545867,279,4.91657949759769,27,104,35.3333333333333,106,153,257,138,268,p0040,GLM
2014,22.71481415788,205,4.4497311461433,44,14.1619929240156,280,4.4497311461433,44,135,30,150,145,280,103,280,p0040,GLM
2009,15.1517803061869,179,3.43739188881359,41,14.620590436505,230,3.43739188881359,41,60,60,60,151,211,151,211,p0041,GLM
2010,14.9876642379686,226,1.71461006512019,357,13.9108458427771,253,1.94170462098129,69,101,51,102,149,250,141,250,p0041,GLM
2011,14.2174970116899,229,2.1586218523141,8,14.0254784555378,224,2.1586218523141,8,2,1.5,3,192,194,192,205,p0041,GLM
2012,15.5175399864613,221,4.99219973699936,352,15.0184979955971,233,4.99219973699936,352,8,5.5,11,151,159,151,223,p0041,GLM
2013,17.3331777141248,206,3.01085146397562,93,13.7754995568488,254,3.01085146397562,93,94,94,94,158,252,158,252,p0041,GLM
2014,16.6145259638791,205,3.94970434934011,46,13.945242584872,261,3.94970434934011,46,79,28,84,157,236,149,236,p0041,GLM
2009,20.3999181372095,179,3.8768916621625,40,14.8145567903656,245,3.8768916621625,40,105,37.3333333333333,112,140,245,133,257,p0042,GLM
2010,19.2567689896847,179,2.35235756513214,357,15.0134189847943,265,2.36644388608493,11,121,36.5,146,139,260,105,260,p0042,GLM
2011,18.5843435442258,193,2.60945924331248,8,16.6573101363572,223,2.60945924331248,8,34,7,70,108,142,108,243,p0042,GLM
2012,19.5068185011492,221,5.34037167659707,33,17.540283928226,233,5.34037167659707,33,65,17.75,71,148,213,144,230,p0042,GLM
2013,24.4212341092092,200,4.67590858730059,90,15.0430542166454,279,4.67590858730059,90,104,52.5,105,153,257,153,268,p0042,GLM
2014,21.4745524244188,205,4.34329524358361,44,13.6412037075622,280,4.34329524358361,44,135,28,140,145,280,103,280,p0042,GLM
2009,24.5439570457083,177,4.29789927458803,40,7.52752394491868,340,4.25544561400831,41,235,118,236,99,334,97,334,p0043,GLM
2010,22.6008945406189,171,1.77265008130048,44,8.17463260420314,328,3.36957108017008,54,218,218,218,100,318,100,318,p0043,GLM
2011,22.3310940198148,193,2.7823441665468,22,6.19343726392187,364,3.60302169182215,10,247,126.5,253,92,339,82,339,p0043,GLM
2012,22.4830010611532,222,5.40073487823006,33,7.17410582341356,338,5.37184647268418,35,242,121.5,243,84,326,72,326,p0043,GLM
2013,28.1041059354402,200,4.87913485541443,37,8.10309460845797,332,4.86566629312668,38,205,69.3333333333333,208,118,323,112,323,p0043,GLM
2014,24.4074561104607,205,4.54563690455439,46,8.40363083111452,331,4.5406788715256,47,232,232,232,99,331,99,331,p0043,GLM
2009,17.6490647643773,179,3.60281594410641,40,15.5009673129696,230,3.60281594410641,40,64,17.25,69,150,214,150,257,p0044,GLM
2010,16.0501988898411,179,1.89459294564475,357,15.7552051019539,213,2.08267017165144,11,55,28,56,141,196,141,242,p0044,GLM
2011,15.9243682809062,229,2.27897811578639,8,15.2907461268549,223,2.27897811578639,8,12,2.875,23,115,127,115,230,p0044,GLM
2012,17.030564815891,221,5.12183781621953,352,16.2595666386594,233,5.12183781621953,352,24,5.66666666666667,34,149,173,144,223,p0044,GLM
2013,20.2688030818437,200,3.74317925019776,91,14.5128105623573,251,3.74317925019776,91,64,23.75,95,187,251,138,251,p0044,GLM
2014,18.6414522518685,205,4.12595961310309,44,16.8434877933538,213,4.12595961310309,44,11,3.55555555555556,32,202,213,117,264,p0044,GLM
2009,15.3639692548108,179,3.3998908925279,41,14.6289190582563,230,3.3998908925279,41,64,32.5,65,150,214,150,225,p0045,GLM
2010,15.0080509603772,226,1.26213100482944,357,14.7126499723884,213,1.86681317695921,359,37,13,39,149,186,141,193,p0045,GLM
2011,14.2413839299507,229,2.06490800327972,8,14.0974778738979,224,2.06490800327972,8,1,1,2,193,194,193,205,p0045,GLM
2012,15.1866972930317,221,4.935257880381,352,15.1426851847584,233,4.935257880381,352,3,2.5,5,220,223,152,223,p0045,GLM
2013,17.6056528179311,202,3.00170850682434,93,13.6949367181168,254,3.00170850682434,93,64,18.25,73,187,251,158,251,p0045,GLM
2014,16.7710977037178,205,3.95930966344635,46,15.5216263449823,213,3.95930966344635,46,11,7.33333333333333,22,171,182,149,213,p0045,GLM
2009,18.2733197044787,182,3.78158773317998,41,13.1422966708469,278,3.78158773317998,41,129,129,129,149,278,149,278,p0046,GLM
2010,17.2001183462778,226,2.05537667312863,357,12.2544131163406,291,2.48863848927316,55,149,149,149,140,289,140,289,p0046,GLM
2011,17.1251580998959,193,2.7374804652544,10,14.3936793145308,248,2.7374804652544,10,140,140,140,108,248,108,248,p0046,GLM
2012,17.887387768646,221,5.25635500111479,33,11.6561228967132,281,5.24618265947066,35,135,68,136,146,281,144,281,p0046,GLM
2013,22.07114164398,200,4.03608094862151,91,13.7889629668578,257,4.03608094862151,91,104,35.3333333333333,106,153,257,138,268,p0046,GLM
2014,19.604806325157,205,4.18702877211236,46,12.5102152907906,290,4.18702877211236,46,150,26.8333333333333,161,139,289,108,289,p0046,GLM
2009,29.7981372788464,177,4.73849201017166,40,8.15097477853719,337,4.67263027273741,44,246,82.6666666666667,248,88,334,79,334,p0047,GLM
2010,28.1228467149999,171,4.01652064441464,41,8.71890327425579,314,4.09160870786574,13,217,109,218,97,314,86,314,p0047,GLM
2011,27.8612678316566,193,3.46832967690129,6,6.49132809881632,360,3.81953291700056,10,258,130,260,80,338,64,338,p0047,GLM
2012,26.9417673155875,222,5.79536404786319,33,7.88246248672695,331,5.76076867408836,35,258,258,258,69,327,69,327,p0047,GLM
2013,33.6242580499131,200,5.28801393546078,37,9.75912283044546,317,5.2653732353058,36,203,42.2,211,110,313,61,313,p0047,GLM
2014,29.4114626967064,181,5.08849974519891,44,8.24273369987329,339,5.06998468833141,45,240,49.4,247,92,332,70,334,p0047,GLM
2009,28.9200491530579,152,4.65084561972131,40,11.026085623909,315,4.60705085316223,41,216,110.5,221,99,315,93,315,p0048,GLM
2010,27.3431733820626,171,3.76116541496446,13,10.2345944377406,313,3.76116541496446,13,214,107.5,215,99,313,90,313,p0048,GLM
2011,27.1319172131256,193,3.83762521497597,10,8.15780063612723,341,3.83762521497597,10,258,129.5,259,80,338,63,338,p0048,GLM
2012,26.9576809398374,222,5.93139599373279,33,9.24203245688203,324,5.898125670028,35,236,236,236,81,317,81,317,p0048,GLM
2013,33.0097802613121,200,5.3775427372943,37,11.7621700263299,308,5.35637262458676,38,189,32.5,195,119,308,94,308,p0048,GLM
2014,28.4660836702214,205,5.02663771825125,44,11.7319976315026,309,5.02663771825125,44,203,68.6666666666667,206,106,309,90,309,p0048,GLM
2009,17.4992627407982,179,3.62954780651632,41,15.0420543258471,231,3.62954780651632,41,76,40.5,81,149,225,149,257,p0049,GLM
2010,16.5009284635512,179,2.09886861065023,357,14.7876914602103,253,2.25656561179479,11,100,52,104,152,252,140,252,p0049,GLM
2011,16.4149977061445,193,2.39629603812234,8,15.1369114943311,223,2.39629603812234,8,25,5,35,115,140,115,234,p0049,GLM
2012,17.2847785481298,221,5.15064043156639,33,16.0717003522327,233,5.15064043156639,33,4,1.5,12,219,223,144,223,p0049,GLM
2013,19.8824159971471,200,3.69912460874578,91,14.199435451176,279,3.69912460874578,91,108,36.6666666666667,110,153,261,138,268,p0049,GLM
2014,18.9511330755648,205,4.11174247488917,44,12.1675004453045,291,4.11174247488917,44,136,46.3333333333333,139,149,285,117,285,p0049,GLM
2009,23.2898122881659,152,4.17460926590069,40,13.8793336116794,281,4.16629676780735,41,143,29.4,147,138,281,107,281,p0050,GLM
2010,21.6230203877438,167,2.62689714193887,357,8.67353950480114,322,3.13594016468133,13,216,108.5,217,105,321,100,321,p0050,GLM
2011,21.800619425148,193,3.18737743984672,10,11.7574275627411,299,3.18737743984672,10,193,39.6,198,106,299,82,299,p0050,GLM
2012,21.6604950692378,222,5.57637119320638,33,11.8502058448055,290,5.55565758357466,35,159,29.1666666666667,175,131,290,86,290,p0050,GLM
2013,26.621654506873,199,4.96965284718171,37,11.8623286235475,305,4.96965284718171,37,163,55,165,140,303,135,303,p0050,GLM
2014,23.4584822237056,205,4.55339512815523,44,11.4814799789388,307,4.55339512815523,44,190,48.75,195,116,306,103,306,p0050,GLM
2009,20.7205693538572,177,3.97602372549069,40,13.8065683419462,278,3.97602372549069,40,129,44,132,149,278,139,278,p0051,GLM
2010,19.734469346939,179,2.26668426292842,357,9.45562239586757,315,2.75950136275397,13,210,210,210,105,315,105,315,p0051,GLM
2011,19.6399864457694,193,2.87229770016898,9,12.916952364201,289,2.87229770016898,9,183,183,183,106,289,106,289,p0051,GLM
2012,19.8439546191599,221,5.4072544110712,35,13.3151948656559,273,5.39697166870561,35,129,43.6666666666667,131,144,273,87,273,p0051,GLM
2013,24.2897636568214,200,4.80090317649007,90,13.2828527277267,294,4.7487054125237,92,138,69.5,139,153,291,138,291,p0051,GLM
2014,21.6871007200062,205,4.38065167314863,44,11.8287120588989,303,4.38065167314863,44,178,37.4,187,120,298,103,298,p0051,GLM
2009,18.0107665936422,177,3.73459494474222,41,13.6733006259567,261,3.73459494474222,41,110,38.6666666666667,116,141,251,141,260,p0052,GLM
2010,17.2137511315207,226,2.33749601647473,357,13.936386787948,269,2.46817754048187,11,117,41,123,152,269,140,269,p0052,GLM
2011,17.0035997952466,193,2.59469447613871,8,15.4815373420895,223,2.59469447613871,8,38,8.88888888888889,80,183,221,109,243,p0052,GLM
2012,17.8507573837481,221,5.22302910095529,33,13.3784570071801,267,5.22038197831134,35,118,59.5,119,146,264,144,264,p0052,GLM
2013,20.768825340742,202,3.97689381635054,91,12.2470234733586,298,3.97689381635054,91,145,73,146,153,298,138,298,p0052,GLM
2014,19.5924837964372,205,4.17361877717404,46,12.6331436116357,285,4.17361877717404,46,136,46,138,145,281,108,281,p0052,GLM
2009,19.0796701813736,179,3.75886977200272,40,15.7811549519052,232,3.75886977200272,40,83,31,93,149,232,141,257,p0053,GLM
2010,18.2263286998622,179,2.16593474846665,357,14.7237477629531,265,2.24148924751175,11,120,60.5,121,140,260,105,260,p0053,GLM
2011,17.1047860210009,193,2.46764092236479,8,16.2197993118443,219,2.46764092236479,8,25,4.1,41,112,137,112,242,p0053,GLM
2012,18.5334870141026,221,5.25393055094899,33,16.9924393605848,233,5.25393055094899,33,64,23,69,149,213,144,223,p0053,GLM
2013,22.3463552196276,200,4.27832175948066,90,15.0047403186171,254,4.27832175948066,90,99,99,99,153,252,153,252,p0053,GLM
2014,20.384343177192,205,4.24893839838013,44,16.7927258351452,226,4.24893839838013,44,60,9.22222222222222,83,166,226,108,264,p0053,GLM
2009,17.2439780446283,179,3.61351549373271,41,14.6925329402753,238,3.61351549373271,41,85,29.6666666666667,89,150,235,150,257,p0054,GLM
2010,16.4427754287765,226,2.18613315561753,11,15.7430886756901,213,2.18613315561753,11,15,3.66666666666667,22,166,181,141,242,p0054,GLM
2011,16.0094468668906,193,2.34230728928852,8,15.1531684551153,223,2.34230728928852,8,3,1.25,10,192,195,117,242,p0054,GLM
2012,17.2906122757276,221,5.14228234433336,33,16.1070526510882,233,5.14228234433336,33,10,3.4,17,149,159,144,223,p0054,GLM
2013,19.9956195440944,200,3.69105124107597,91,14.4123100092223,254,3.69105124107597,91,65,32.3333333333333,97,187,252,138,252,p0054,GLM
2014,18.3307981482853,205,4.11145093118587,44,16.6211147907672,213,4.11145093118587,44,29,6.625,53,167,196,117,264,p0054,GLM
2009,26.5760794584341,177,4.45787815414814,40,13.4401855348312,302,4.41544018740294,41,189,189,189,107,296,107,296,p0055,GLM
2010,24.5457044516909,167,3.15508365292319,357,9.93191176370216,312,3.53521460442376,13,212,212,212,100,312,100,312,p0055,GLM
2011,25.165173269281,193,3.50350377532147,2,9.19323244371743,336,3.51438051589083,10,252,85,255,84,336,63,336,p0055,GLM
2012,25.124098923988,222,5.80053918057646,33,11.3561829772427,301,5.77080219774305,35,213,213,213,86,299,86,299,p0055,GLM
2013,30.1123903390938,200,5.224836719681,37,11.9609578340153,306,5.21370167361555,38,181,91,182,124,305,120,305,p0055,GLM
2014,26.0860312983976,205,4.83067911648804,44,11.2452828499044,309,4.83067911648804,44,201,101,202,107,308,103,308,p0055,GLM
