year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2012,18.217612778917,221,4.8325628463339,33,10.6714864948187,290,4.82429215747808,35,146,73.5,147,144,290,137,290,p0008,GLM
2013,21.5029472302622,206,3.76209957480966,90,10.2097594203392,308,3.76209957480966,90,152,76.5,153,153,305,138,305,p0008,GLM
2014,19.8037174220301,205,3.61662950842547,46,11.6653397527701,293,3.61662950842547,46,149,22.5714285714286,158,144,293,117,293,p0008,GLM
2009,25.3862941342176,179,4.15100064857521,40,13.5252564953295,296,4.15100064857521,40,186,186,186,110,296,110,296,p0009,GLM
2010,23.2183727714723,167,1.30958310817103,357,10.3700148978406,314,2.903532551623,13,214,214,214,100,314,100,314,p0009,GLM
2011,22.6560376272682,193,3.02023657190678,21,12.5697974294785,296,3.25403968276557,10,190,48.5,194,106,296,81,296,p0009,GLM
2012,23.464439131688,221,5.42068806244339,33,11.5026791290396,301,5.40973966524589,35,215,215,215,86,301,86,301,p0009,GLM
2013,28.2370499559922,199,4.77941584791834,27,13.7710933173649,298,4.77941584791834,27,149,53,159,148,297,135,297,p0009,GLM
2014,26.0321620060576,181,4.38471144915313,44,11.8580480447596,307,4.38471144915313,44,194,65.6666666666667,197,111,305,103,305,p0009,GLM
2009,24.3627015549719,179,4.04539491652893,40,13.2316164912518,296,4.04539491652893,40,162,57.6666666666667,173,131,293,110,293,p0010,GLM
2010,22.1233665931543,179,1.93779223063546,357,10.4187342224683,312,2.86992499749884,13,211,211,211,101,312,101,312,p0010,GLM
2011,21.6920367565729,192,2.79296417088124,21,12.0168500604903,303,3.19005184582652,10,195,49.75,199,105,300,81,300,p0010,GLM
2012,22.6394453315475,221,5.33713277903345,33,12.5258117115445,290,5.32505492118592,35,164,34.8,174,125,289,87,289,p0010,GLM
2013,27.6357102200755,200,4.6788509472475,36,13.9740905189055,295,4.6788509472475,36,147,74,148,148,295,138,295,p0010,GLM
2014,24.7414574543426,181,4.27623671933652,44,12.4172702452351,299,4.27623671933652,44,187,63.3333333333333,190,111,298,103,298,p0010,GLM
2009,26.3405766727652,179,4.28928145283366,40,11.1888295984219,315,4.21996362462033,41,207,207,207,107,314,107,314,p0011,GLM
2010,24.2021275152065,167,2.69935917886602,8,10.3455460004113,314,3.19046254279004,13,214,214,214,100,314,100,314,p0011,GLM
2011,23.6014612735241,192,2.98059708625265,21,11.2139905796106,312,3.40079885678833,10,214,44.4,222,97,311,63,311,p0011,GLM
2012,24.3464942426803,221,5.54822662325278,33,10.7398674743709,306,5.53196784412462,35,220,220,220,86,306,86,306,p0011,GLM
2013,30.8312458192009,192,4.90217345082347,36,12.3761991982983,305,4.90217345082347,36,164,42.5,170,138,302,120,302,p0011,GLM
2014,27.020989799418,181,4.53832356918951,44,11.511651844793,309,4.53832356918951,44,201,101,202,108,309,103,309,p0011,GLM
2009,20.9383990349667,179,3.65140451540941,41,10.315820583981,314,3.71155864649798,40,173,29.8333333333333,179,136,309,110,309,p0012,GLM
2010,19.2638137513511,179,1.71681806667683,8,9.00011658086407,314,2.61113503200753,55,199,67.6666666666667,203,114,313,105,313,p0012,GLM
2011,18.2503731971459,192,1.55965664391541,22,10.4084059235081,313,2.86103401499975,10,207,104.5,209,105,312,102,312,p0012,GLM
2012,19.8859208747787,226,5.04124130906542,33,10.8556434219286,291,5.02417137781624,35,149,25.6666666666667,154,141,290,87,290,p0012,GLM
2013,23.7057331139423,201,4.23165795220951,36,10.4976826982995,308,4.19161350594664,57,154,77.5,155,149,303,138,303,p0012,GLM
2014,21.2047160986203,205,3.85292660335588,46,10.34608347969,312,3.85292660335588,46,195,65.6666666666667,197,115,310,108,310,p0012,GLM
2009,17.7271328684595,179,3.26979799981025,41,9.51612924712457,315,3.38865077568403,40,166,83.5,167,144,310,142,310,p0013,GLM
2010,16.2219524288129,226,1.12265734086757,8,10.1638663500213,305,1.90489367053128,55,164,164,164,140,304,140,304,p0013,GLM
2011,15.8273632118784,229,0.981625648320567,22,11.3601866412434,296,2.53593503735109,10,181,181,181,115,296,115,296,p0013,GLM
2012,17.2829340276894,221,4.74877157344881,33,9.00380055435022,306,4.73883369943682,35,155,155,155,144,299,144,299,p0013,GLM
2013,20.6321709335581,206,3.43290356073819,90,9.38474984395271,311,3.43290356073819,90,154,154,154,153,307,153,307,p0013,GLM
2014,18.8337697079465,205,3.4909176133764,46,11.3265521812202,293,3.4909176133764,46,147,74,148,146,293,137,293,p0013,GLM
2009,29.1372919048313,152,4.60239920457429,39,10.4159086482858,322,4.50888602855085,44,227,114,228,91,318,76,318,p0014,GLM
2010,27.8730419830692,167,3.51748825433863,8,10.3805340931512,314,3.71588925706418,13,216,72.6666666666667,218,98,314,84,314,p0014,GLM
2011,26.7300453567537,193,3.40338138704343,21,9.33787216751555,336,3.83285553740816,10,255,85.6666666666667,257,81,336,63,336,p0014,GLM
2012,26.2389283762883,221,5.83824617780132,33,8.5737847254809,330,5.8131749525781,35,245,245,245,80,325,80,325,p0014,GLM
2013,32.979428911547,192,5.16473465477763,36,8.95515680076041,332,5.13034867839272,36,234,118,236,98,332,94,332,p0014,GLM
2014,30.0841218816487,181,4.86066142975998,44,9.55707983143211,324,4.86066142975998,44,236,236,236,88,324,88,324,p0014,GLM
2009,31.9427227455758,177,4.89569629514376,38,6.21527375662845,1,4.72559054901053,40,261,261,261,75,336,75,336,p0015,GLM
2010,30.6605576017288,171,2.58025071960726,9,4.89939382813105,0,4.03961769168571,14,246,85.6666666666667,257,82,328,65,328,p0015,GLM
2011,30.2381578051863,193,2.15147085014157,22,6.07086154577729,361,3.78986515024022,11,260,89.3333333333333,268,78,338,61,338,p0015,GLM
2012,29.345454586875,222,5.58391358485053,33,6.14681855080175,353,5.54968868713336,35,262,131.5,263,69,331,64,331,p0015,GLM
2013,35.493835227146,192,5.10587855034246,37,6.96543512176638,358,5.02546766402778,36,259,38.8571428571429,272,91,350,59,350,p0015,GLM
2014,32.8640280577432,181,5.11333673268701,44,6.43517836092029,0,5.07078691914477,45,256,66,264,83,339,69,339,p0015,GLM
2009,17.3553859666428,185,3.19465531446731,41,11.0069031806303,302,3.40050928807144,40,150,150,150,147,297,147,297,p0016,GLM
2010,16.3344336673057,226,1.55177229425124,8,8.68650735141173,312,1.99769265147211,60,171,171,171,140,311,140,311,p0016,GLM
2011,15.3388280527124,229,1.15491948963421,21,10.5978375961905,306,2.60970227649736,11,188,94.5,189,117,305,113,305,p0016,GLM
2012,16.9091709248349,226,4.73306398467735,33,8.86512299741877,304,4.71539065701111,36,154,154,154,144,298,144,298,p0016,GLM
2013,20.1819813995358,206,3.04437980599025,56,12.1802498029244,291,3.22005970658578,90,138,138,138,153,291,153,291,p0016,GLM
2014,18.2639208298929,205,3.44580988268461,46,7.68819202356217,330,3.44580988268461,46,195,66.3333333333333,199,125,320,116,320,p0016,GLM
2009,27.255390728605,179,4.36311409225021,40,9.80391511521716,324,4.29468118867866,41,222,74.6666666666667,224,99,321,76,321,p0017,GLM
2010,25.758628399467,167,2.60801171991774,8,9.50107600479832,314,3.60097838387191,13,215,108,216,99,314,90,314,p0017,GLM
2011,25.683521132602,193,2.40218470434951,22,6.82594809097218,346,3.56821854157312,10,259,259,259,81,340,81,340,p0017,GLM
2012,25.6879662622725,222,5.55021350158979,33,8.3040878753874,330,5.52660847736403,35,243,243,243,83,326,83,326,p0017,GLM
2013,31.2986876968163,192,4.8987183647331,36,8.13037904783877,347,4.8649570481467,38,234,79,237,103,337,94,337,p0017,GLM
2014,27.7414618188534,181,4.5775455853413,44,9.89497434882539,316,4.5775455853413,44,225,225,225,91,316,91,316,p0017,GLM
2009,28.6999648665252,179,4.53458813326004,40,7.52486643599009,339,4.43093386522346,40,247,83.3333333333333,250,86,333,76,333,p0018,GLM
2010,27.1129327376916,167,2.75878038379591,8,8.29023485867337,315,3.80135158335166,14,217,73,219,97,314,86,314,p0018,GLM
2011,27.0582971876023,193,2.33876076370189,21,6.26393928470218,360,3.65514907515589,11,258,129.5,259,81,339,64,339,p0018,GLM
2012,26.6553796702428,222,5.49893028203981,33,7.22595935415916,338,5.47288480052581,35,246,83,249,80,326,72,326,p0018,GLM
2013,32.3241581395253,192,4.91698401264323,36,7.47654938550781,352,4.8551858488092,36,238,60.5,242,99,337,61,337,p0018,GLM
2014,29.1389095915924,181,4.73844577238529,44,6.96133925716458,345,4.69872033221629,46,243,122,244,87,330,71,330,p0018,GLM
2009,23.280247951874,179,3.87655844017539,41,13.3786016710263,281,3.87655844017539,41,145,37,148,136,281,110,281,p0019,GLM
2010,20.5940694887253,179,2.08010005976076,8,11.3461155438375,301,2.6674613928325,13,196,98.5,197,105,301,100,301,p0019,GLM
2011,20.3004930759041,192,2.48683019031068,21,11.875824814484,299,2.97131833501718,10,193,97,194,106,299,82,299,p0019,GLM
2012,21.4855326086834,221,5.1898824000396,33,11.8319519335182,290,5.18015530755401,35,155,21.125,169,134,289,87,289,p0019,GLM
2013,25.4277555196023,201,4.4980005158761,36,12.8367370217286,299,4.4980005158761,36,159,53.6666666666667,161,140,299,120,299,p0019,GLM
2014,23.4761513744787,205,4.09123360575712,44,10.8590458253369,311,4.09123360575712,44,193,49,196,115,308,103,308,p0019,GLM
2009,23.3606455745535,179,3.93303246621565,41,7.4615820665761,339,3.98122684449064,40,224,75.6666666666667,227,105,329,100,329,p0020,GLM
2010,22.0090929085987,167,1.9275737875204,7,8.11006118803615,315,3.15787442942626,54,209,106.5,213,105,314,100,314,p0020,GLM
2011,21.1535822101026,193,1.4421185019448,22,8.3537012978546,336,3.17674172801956,10,233,59.25,237,101,334,82,334,p0020,GLM
2012,21.4964792379131,226,5.17807262385958,33,8.49415364593888,324,5.15418273921877,35,216,112,224,99,315,86,315,p0020,GLM
2013,26.7620369393993,192,4.42350223295112,36,8.94531292885951,322,4.39505195825648,38,195,99,198,124,319,119,319,p0020,GLM
2014,23.4612487443151,181,4.12095076417515,46,8.0340165569942,331,4.12095076417515,46,231,231,231,99,330,99,330,p0020,GLM
2009,19.2271195662123,185,3.48763838735242,41,9.22756281087597,317,3.6179253701467,40,194,65.3333333333333,196,119,313,110,313,p0021,GLM
2010,17.9567284093322,179,1.49382035159792,356,8.42684761358441,314,2.47163987900299,56,197,66.3333333333333,199,117,314,111,314,p0021,GLM
2011,17.0770390840631,213,1.5845465687498,22,7.78321378813247,338,2.88700837534846,11,221,56.5,226,112,333,97,333,p0021,GLM
2012,18.6697023971608,226,4.8649802499969,33,9.52990152472876,302,4.8449212006934,35,150,25.8333333333333,155,143,293,88,297,p0021,GLM
2013,22.5993999980942,201,3.6032918125274,56,8.70908388520794,316,3.86109605945627,89,163,55,165,145,308,138,308,p0021,GLM
2014,20.0798907366904,205,3.63238537392759,46,7.48047650109243,338,3.63238537392759,46,210,70.6666666666667,212,116,326,108,326,p0021,GLM
2009,17.9944407783479,189,3.32419491555142,41,8.05189833243241,328,3.58403341757578,44,201,67.6666666666667,203,124,325,113,325,p0022,GLM
2010,16.9807208776537,226,0.988369281165376,358,8.13196033323391,314,2.52806060151382,72,184,92.5,185,130,314,128,314,p0022,GLM
2011,16.6592595167772,193,1.06580408293119,22,6.64325371419399,343,2.85350626930496,11,226,76,228,108,334,103,334,p0022,GLM
2012,18.2907247546588,222,4.69028493072168,33,8.29826310641119,133,4.66923529683314,35,155,155,155,144,299,144,299,p0022,GLM
2013,21.1120852643519,200,2.97458978126939,56,8.12145531949005,317,3.46963090979013,90,162,162,162,147,309,147,309,p0022,GLM
2014,19.1930335408983,205,3.44568378760607,46,7.01895872931956,338,3.44568378760607,46,203,203,203,116,319,116,319,p0022,GLM
2009,27.4363120688537,179,4.41119347591788,40,11.2871116866804,314,4.34080237675309,41,208,104.5,209,105,313,102,313,p0023,GLM
2010,25.535721427783,166,2.7773952704824,8,10.4448921750075,314,3.33005283393573,13,215,215,215,99,314,99,314,p0023,GLM
2011,24.9720274246485,193,3.13430750513753,21,11.0216099872577,322,3.52096261453566,10,227,58.5,234,89,316,63,316,p0023,GLM
2012,25.0919845811053,221,5.66526904706832,33,10.4903684719549,307,5.64635075740891,35,221,221,221,86,307,86,307,p0023,GLM
2013,30.7576456335103,199,5.01139265415825,36,13.0371466433072,303,4.98346185660252,38,179,60.6666666666667,182,123,302,100,302,p0023,GLM
2014,28.2134632422931,181,4.67705734693832,44,11.5934387776275,309,4.67705734693832,44,202,101.5,203,107,309,103,309,p0023,GLM
2009,25.8083405393586,179,4.20133269520213,40,9.96754290539973,322,4.19513700828905,41,220,110.5,221,100,320,97,320,p0024,GLM
2010,24.3822496744046,167,2.6065464997558,8,8.70772126426962,320,3.39313729730308,13,220,220,220,100,320,100,320,p0024,GLM
2011,23.2376014974167,193,2.41254473654925,22,10.174029265012,326,3.38501734317763,10,230,59.75,239,96,326,81,326,p0024,GLM
2012,23.5614057870793,222,5.4746048203851,33,8.15843723354719,330,5.45234147182418,35,231,77.6666666666667,233,85,316,85,320,p0024,GLM
2013,29.040814604664,200,4.74226389883528,36,11.8538060179036,306,4.71057078917936,38,182,91.5,183,124,306,120,306,p0024,GLM
2014,26.2348890998499,181,4.45597112905847,44,10.3507401892326,316,4.45597112905847,44,222,222,222,93,315,93,315,p0024,GLM
2009,18.2324657622603,179,3.41162732301009,41,10.369396330592,306,3.57084608242728,42,169,43,172,128,297,113,297,p0025,GLM
2010,17.2497368085588,179,1.56843237256284,52,5.88995021306706,333,2.35203102995521,61,195,98,196,124,319,120,319,p0025,GLM
2011,16.5691732047542,193,1.60924041998198,22,7.19939459004455,341,2.79107393913098,11,222,112.5,225,112,334,108,334,p0025,GLM
2012,18.016730315341,226,4.79832197258547,33,8.69486955959362,307,4.77791452976757,35,155,155,155,143,298,143,298,p0025,GLM
2013,22.0228157539441,192,3.44678774014336,56,9.20557831291224,309,3.61247462202489,89,160,160,160,148,308,148,308,p0025,GLM
2014,19.5053462726056,205,3.52856874549743,46,7.20467228931207,338,3.52856874549743,46,206,206,206,116,322,116,322,p0025,GLM
2009,26.0673133157792,179,4.29799110321868,38,7.41767953399535,340,4.19381464779909,41,241,121.5,243,93,334,90,334,p0026,GLM
2010,24.4698458443293,167,1.46397802005785,358,7.84641198015937,314,3.69064878026099,54,213,213,213,99,312,99,312,p0026,GLM
2011,24.2040730526517,193,1.43164666592796,21,5.95917034618958,360,3.48554912611624,11,246,126.5,253,91,337,81,337,p0026,GLM
2012,24.281036069895,222,5.1681449410245,33,6.71508755951456,338,5.14371756230919,35,246,124,248,81,327,71,327,p0026,GLM
2013,29.2319727399231,200,4.50840306362579,36,7.51807110956276,346,4.47024578884127,38,230,77.6666666666667,233,107,337,95,337,p0026,GLM
2014,26.297898357814,174,4.29360120035829,44,6.49237480455655,356,4.28505521328099,47,241,121,242,93,334,90,334,p0026,GLM
2009,33.2131449017672,153,5.02873004502654,35,6.21471865600913,1,4.84711793376567,40,262,66.5,266,75,337,54,337,p0027,GLM
2010,32.0468306046311,171,3.34848799719054,24,4.9410979386404,0,3.88057728682613,14,255,132.5,265,77,332,64,332,p0027,GLM
2011,31.4667349179488,193,3.0313727397632,19,7.00912242813846,341,3.90190961578163,11,266,136.5,273,73,339,59,339,p0027,GLM
2012,31.0587814136838,148,5.73006150175062,33,7.06497678791342,341,5.6958914814433,35,263,132,264,69,332,64,332,p0027,GLM
2013,37.0359393443067,192,5.30649208472055,27,7.15640178068644,353,5.23063010720745,36,248,29.6666666666667,267,90,338,59,347,p0027,GLM
2014,33.8543925821579,181,5.11521803900759,44,6.14840158669013,0,5.07214739565952,45,257,89.3333333333333,268,83,340,69,340,p0027,GLM
2009,25.606164449277,179,3.89276733178081,41,6.49545533890876,339,4.18688904774665,42,226,77.6666666666667,233,99,325,78,325,p0028,GLM
2010,23.6841936968203,171,0.823206333084491,5,6.01225460011381,330,3.75952023118852,37,216,216,216,98,314,98,314,p0028,GLM
2011,23.1235440461941,193,1.99662463619041,21,5.67033421981869,361,3.58741680609274,13,241,123.5,247,96,337,82,337,p0028,GLM
2012,23.2184299961879,222,4.92373715290796,33,5.650103025974,0,4.88692801418884,35,242,82,246,84,326,71,326,p0028,GLM
2013,28.4770037948011,200,4.10942819448432,32,6.31940529439674,353,4.12457895102055,36,212,71.6666666666667,215,112,324,100,324,p0028,GLM
2014,25.298827277395,206,3.95011879051804,46,5.81271967733831,357,3.97305480403845,44,237,80.6666666666667,242,96,333,89,333,p0028,GLM
2009,21.1032863761942,179,3.6684725337589,41,10.001526559963,316,3.74707752406902,40,184,49.25,197,129,313,110,313,p0029,GLM
2010,19.6205927286253,179,1.51480581399371,8,5.62564138820262,336,2.71410969992989,55,214,72.3333333333333,217,110,324,105,324,p0029,GLM
2011,18.8430794226911,193,1.48069262081195,22,9.75643149178947,322,2.91717231808654,10,212,71.3333333333333,214,108,320,103,320,p0029,GLM
2012,19.7961178170565,221,5.03061424511534,33,9.83352284425443,304,5.01097073234438,35,175,31.8333333333333,191,125,300,87,300,p0029,GLM
2013,24.0322857953368,199,4.17067613552985,56,8.73698405244052,322,4.18715484959423,57,179,90,180,134,313,134,315,p0029,GLM
2014,21.7716098639535,205,3.85704829735056,46,9.53253063888749,317,3.85704829735056,46,201,51,204,116,317,108,317,p0029,GLM
2009,17.913129861145,185,3.32257452615036,41,9.50102127398511,315,3.49031543417684,42,176,176,176,138,314,138,314,p0030,GLM
2010,16.7881450898171,226,1.20689876286331,8,8.78624572426382,312,2.17178439239278,60,173,173,173,139,312,139,312,p0030,GLM
2011,15.772887021451,204,1.36319275615569,22,9.66029180492949,324,2.77790659124661,11,207,104,208,113,320,108,320,p0030,GLM
2012,17.5267469746081,226,4.80227842471337,33,9.10864918172089,304,4.78256298664818,35,155,155,155,144,299,144,299,p0030,GLM
2013,21.0091797087181,199,3.31762327316993,56,8.21805655623865,317,3.42539861386097,90,161,161,161,148,309,148,309,p0030,GLM
2014,18.7191579973828,205,3.44483790236132,46,8.32762710002995,325,3.44483790236132,46,202,102.5,205,120,322,116,322,p0030,GLM
2009,26.4094942787475,179,4.28629203832729,40,11.2379632117516,315,4.2175895834949,41,207,207,207,107,314,107,314,p0031,GLM
2010,24.8198728804011,166,2.72559696844734,8,10.3788116574267,313,3.28061682735523,13,214,214,214,99,313,99,313,p0031,GLM
2011,23.3703170728594,192,2.82712457606524,21,11.9247487198855,305,3.4080723049185,10,206,53.25,213,99,305,81,305,p0031,GLM
2012,24.2275632365535,221,5.56598493412727,33,11.4240509046493,302,5.54721756980283,35,216,216,216,86,302,86,302,p0031,GLM
2013,29.5553731541437,199,4.90178476409471,36,12.2529517089673,305,4.89461095138696,38,181,91,182,124,305,120,305,p0031,GLM
2014,27.091305341547,181,4.53802359025391,44,11.4672804082444,309,4.53802359025391,44,201,101,202,108,309,103,309,p0031,GLM
2009,22.9108344019949,179,2.92221866232794,41,6.19833825817522,1,4.13826459029003,364,225,114,228,102,327,90,327,p0032,GLM
2010,20.5905936619287,171,0.897906176102399,10,4.88782284131327,95,3.48212265507353,35,218,218,218,99,317,99,317,p0032,GLM
2011,20.3600398749641,193,1.30598849649065,22,5.44158821145186,361,3.38275918524334,13,232,78.6666666666667,236,102,334,87,334,p0032,GLM
2012,21.1263914877969,226,4.63719379388109,364,5.60672148146823,340,4.60912885624935,35,215,56.5,226,99,314,85,314,p0032,GLM
2013,25.5580147833186,201,1.98457753834445,55,5.81415113387018,356,3.78960903668214,37,204,102.5,205,119,323,116,323,p0032,GLM
2014,23.0298636056119,206,3.57865835483636,46,5.80635799072571,343,3.65557114192381,45,225,113,226,103,328,99,328,p0032,GLM
2009,24.2564067869487,179,3.97631462292593,41,7.22179103203695,338,4.10109382425693,42,227,114,228,102,329,100,329,p0033,GLM
2010,22.5397141009935,167,1.62456443778128,42,7.54663786243514,314,3.32541544475674,54,214,214,214,100,314,100,314,p0033,GLM
2011,22.3727839788399,193,1.36885451374673,22,6.04533756484632,360,3.26008650155703,11,242,124,248,96,338,82,338,p0033,GLM
2012,22.6571439481474,222,5.08793594265779,33,5.94939458350396,0,5.06241015921811,35,243,122,244,84,327,72,327,p0033,GLM
2013,27.100098790625,200,4.31435624638733,36,7.31278013845092,348,4.31308041415861,36,207,104,208,116,323,113,323,p0033,GLM
2014,24.3807906615788,181,4.08023139010594,46,6.62891411282746,343,4.08023139010594,46,231,231,231,99,330,99,330,p0033,GLM
2009,23.647673108306,179,3.96856647361283,40,13.11055800107,296,3.96856647361283,40,165,34.8,174,131,296,110,296,p0034,GLM
2010,22.0645929587943,167,2.29514798274915,8,10.0221899112151,313,2.91829856305307,13,212,212,212,101,313,101,313,p0034,GLM
2011,20.8369080377972,193,2.47887152336245,21,10.8770679988292,314,3.1922279671324,10,208,52.75,211,106,314,82,314,p0034,GLM
2012,21.9419144133693,221,5.27585217815772,33,11.9618973453946,291,5.26127897615207,35,162,25.4285714285714,178,128,290,87,290,p0034,GLM
2013,26.4051020114479,200,4.57688496061599,36,13.4337780682957,298,4.57688496061599,36,150,75.5,151,148,298,138,298,p0034,GLM
2014,23.9001517028017,181,4.19295574933313,44,10.6301279989456,313,4.19295574933313,44,200,67.6666666666667,203,111,311,103,311,p0034,GLM
2009,30.4402028705525,153,4.67483702357016,40,7.77705062854932,340,4.5698993599274,40,248,83.6666666666667,251,85,333,76,333,p0035,GLM
2010,28.783723987219,171,3.63619197880146,23,8.95115541544998,315,3.86827466167522,13,219,73.6666666666667,221,96,315,86,315,p0035,GLM
2011,28.2395440005212,193,2.71401054807299,22,6.84702594046778,346,3.76936495593578,10,259,130.5,261,80,339,63,339,p0035,GLM
2012,27.9334667674501,222,5.71225271144024,33,7.45084928885035,338,5.68488760550814,35,254,86,258,75,329,64,329,p0035,GLM
2013,33.8969999932797,192,5.12216611567012,36,9.03734041532891,332,5.04958504532204,36,215,46.4,232,107,322,60,322,p0035,GLM
2014,30.5968402531463,181,4.97637925140661,44,8.17792528495666,340,4.93987824622163,46,243,82,246,88,331,70,331,p0035,GLM
2009,26.7143556162636,177,4.36613826530489,38,6.20368848766886,1,4.21319373447951,41,242,122.5,245,88,330,77,330,p0036,GLM
2010,25.2390917724876,171,1.5665672462995,9,6.37067118692519,329,3.61508402157559,34,216,216,216,98,314,98,314,p0036,GLM
2011,24.7352936464316,193,2.0822314794674,18,5.66433381658957,361,3.61300137014038,11,245,126.5,253,91,336,81,336,p0036,GLM
2012,24.5702731782773,222,5.01579719992647,33,5.70478200292886,348,4.98909501590014,35,248,84.3333333333333,253,80,328,70,328,p0036,GLM
2013,30.0033077508705,200,4.37170130594424,37,6.70956197570331,352,4.3286425384538,36,220,56.5,226,108,328,94,331,p0036,GLM
2014,26.7218662928035,181,4.23825592656958,44,5.81503650240296,357,4.19972580596177,46,237,80.3333333333333,241,92,329,85,329,p0036,GLM
2009,19.2822323456134,179,3.41534723773485,41,9.2956650343444,317,3.52108254550298,40,179,179,179,133,312,133,312,p0037,GLM
2010,17.4492337763802,179,1.36298665126321,8,9.87704276416712,305,2.21435586210886,55,175,88.5,177,130,305,119,305,p0037,GLM
2011,16.5538643473263,229,1.27601894085638,22,10.3199800846407,309,2.67930061381942,10,197,197,197,109,306,109,306,p0037,GLM
2012,18.2381749367501,226,4.85550385600216,33,9.8194797444084,301,4.84146400857402,35,156,78.5,157,143,299,122,299,p0037,GLM
2013,21.9343823799247,206,3.77250280953959,90,9.63313019785674,308,3.77250280953959,90,161,81,162,147,308,138,308,p0037,GLM
2014,20.0038067550195,205,3.60277678448646,46,9.63383518204501,314,3.60277678448646,46,198,99.5,199,116,314,113,314,p0037,GLM
2009,21.610295301465,177,3.17947982797176,41,6.80429514317455,339,3.92850946964727,38,223,112,224,107,330,103,330,p0038,GLM
2010,19.6486600201179,179,1.35053251103766,358,4.75562917219604,340,3.30609760086699,38,198,71.3333333333333,214,118,316,100,316,p0038,GLM
2011,19.5213307302956,193,1.06904429813734,19,5.72102828406037,360,3.22221339201131,11,231,58.5,234,105,336,87,336,p0038,GLM
2012,20.3282397532476,222,4.73820782436293,33,6.36445986508887,338,4.71183959236201,35,213,56.5,226,108,321,85,321,p0038,GLM
2013,24.12996474137,201,2.60239014910714,56,6.74925699732622,347,3.95513851740491,37,197,99.5,199,125,322,119,322,p0038,GLM
2014,22.2655196182134,206,3.60123717044512,46,5.75474602288311,356,3.60123717044512,46,220,110.5,221,107,327,103,327,p0038,GLM
2009,30.1150489961669,153,4.67954667955903,38,7.32354606323213,340,4.55069649940961,40,257,257,257,76,333,76,333,p0039,GLM
2010,28.8901106701766,171,3.0495975963024,42,8.18864040072852,320,3.81300191695733,14,217,44.4,222,97,314,72,314,p0039,GLM
2011,28.2317546865182,193,2.57436059289617,19,6.19660533877208,360,3.767875282288,11,258,129.5,259,80,338,64,338,p0039,GLM
2012,27.6144641069286,222,5.53931672216288,33,6.79525322943873,341,5.51057776652074,35,258,258,258,70,328,70,328,p0039,GLM
2013,33.1994325223854,200,4.96628803219629,37,7.20638956123808,352,4.8947819741505,36,230,59.5,238,98,328,60,328,p0039,GLM
2014,30.5965750927733,181,4.78193332013533,44,6.81137756558496,355,4.74199647730371,45,256,86.3333333333333,259,84,340,70,340,p0039,GLM
2009,23.920375101515,179,3.97008999760006,40,15.1773209196064,250,3.97008999760006,40,114,16,128,136,250,110,262,p0040,GLM
2010,21.4685761864189,171,1.78884256931126,356,11.2952481894245,304,2.68961410551548,13,197,66.3333333333333,199,104,301,102,303,p0040,GLM
2011,21.0162337501672,192,2.83890975566851,21,11.8053574203735,305,3.03196213873476,10,196,66.3333333333333,199,106,302,81,302,p0040,GLM
2012,22.2680574705588,221,5.26376982802087,33,12.2400116598004,290,5.25595721123322,35,180,46.75,187,110,290,87,290,p0040,GLM
2013,26.8798248078571,199,4.61134378975627,36,13.664828125651,296,4.61134378975627,36,147,49.6666666666667,149,149,296,138,296,p0040,GLM
2014,24.2547271373149,181,4.19697152901953,44,12.9305431157568,293,4.19697152901953,44,182,61.6666666666667,185,111,293,103,293,p0040,GLM
2009,15.9292221389742,185,3.14622015419799,41,11.6267069222594,282,3.18959896353771,40,134,134,134,148,282,148,282,p0041,GLM
2010,15.3345797148637,226,1.09277021044019,68,10.5014606159471,298,1.533698222084,60,144,73,146,153,297,141,297,p0041,GLM
2011,14.5857460993049,229,1.31732631405905,22,13.3473442266471,252,2.15284673754225,10,63,27.6666666666667,83,188,251,117,251,p0041,GLM
2012,16.1911105290625,221,4.58498390121329,33,10.1477891549932,289,4.58294884071722,35,143,143,143,146,289,146,289,p0041,GLM
2013,18.9208809753358,206,2.94027565109524,93,12.0002142806257,290,2.94027565109524,93,136,136,136,153,289,153,289,p0041,GLM
2014,17.2600884777846,205,3.32139523445452,46,11.5826198398354,291,3.32139523445452,46,122,32.5,130,163,285,149,285,p0041,GLM
2009,22.2792797370165,179,3.79344060034813,41,13.4307695814312,281,3.79344060034813,41,143,48.3333333333333,145,138,281,110,281,p0042,GLM
2010,20.2835623514139,179,2.5034255335477,8,9.80690580075955,312,2.50607743131614,13,207,207,207,105,312,105,312,p0042,GLM
2011,19.5254138081885,192,2.60192736215312,21,11.7458311418752,299,2.7789583016652,10,190,95.5,191,108,298,106,298,p0042,GLM
2012,21.0308133240094,221,5.11386835992567,33,11.8528193223472,289,5.1079222887382,35,152,22.8571428571429,160,137,289,87,289,p0042,GLM
2013,25.1107575099916,200,4.43409211378531,36,13.9347294507389,288,4.43409211378531,36,112,26.4,132,148,260,138,283,p0042,GLM
2014,22.7021714473083,205,4.01560857221348,44,12.7459591709638,293,4.01560857221348,44,176,59.3333333333333,178,117,293,103,293,p0042,GLM
